hhid,yr04,acres,lacres,aehhsize,hhsize,offrinc,hyb_F,hybmz_F,hybfmz_F,revlsprod1_F,revlsprod2_F,revlssold_F,revls1_F,revls2_F,revctot_F,revcmaiz_F,revcrp,revls,lrevcrp,lrevls,costlp_F,costsdtot_F,costlsvar_F,costlspurch_F,costls_F,costlabhwg_F,costlabhcon_F,costlabhboth_F,costlabhwgM_F,costlabhconM_F,costlabhbothM_F,costlabhwgPRE_F,costlabhconPRE_F,costlabhbothPRE_F,costlabhwgPOST_F,costlabhconPOST_F,costlabhbothPOST_F,costlp2_F,costfdap_F,costfcan_F,costfman_F,costftot_F,costfdcm_F,costsdtot2_F,costsdmaiz_F,costctotnolab_F,costctot_F,costctotM_F,costctotPRE_F,costctotPOST_F,costctot2_F,costctotM2_F,costctotPRE2_F,costctotPOST2_F,costctot3_F,costctotM3_F,costctotPRE3_F,costctotPOST3_F,costcrp,costls,lcostcrp,lcostls,yieldtot_F,yieldmaiz,fertacdap_F,fertaccan_F,fertacman_F,fertactot_F,fertacdcm_F,kgfertDAP,kgfertCAN,kgfertMAN,kgfertTOT,kgfertDCM,kgctot_F,kgcsoldtot_F,kgmaiz,kgcsoldmaiz_F,labhwg_daywage2,labhwg_daywage_vil,labhwg_daywage_dist,labhwg_daywageM_vil,labhwg_daywagePRE_vil,labhwg_daywagePOST_vil,labhwg_daywageM_dist,labhwg_daywagePRE_dist,labhwg_daywagePOST_dist,labhwg,labhcon,labhwg_qtyM_F,labhwg_qtyPRE_F,labhwg_qtyPOST_F,labhcon_qtyM_F,labhcon_qtyPRE_F,labhcon_qtyPOST_F,labfamchil_qtyM_F,labfamchil_qtyPRE_F,labfamchil_qtyPOST_F,labfamfem_qtyM_F,labfamfem_qtyPRE_F,labfamfem_qtyPOST_F,labfammale_qtyM_F,labfammale_qtyPRE_F,labfammale_qtyPOST_F,llabhwg_daywage_dist,llabhwg,llabhcon,pkgctot_F,pkgctot_vil,pkgctot_div,pkgctot_dist,pkgctot_prov,pkgmaiz,pkgcmaiz_vil,pkgcmaiz_div,pkgcmaiz_dist,pkgcmaiz_prov,pkgfertDAP,pkgfdap_vil,pkgfdap_div,pkgfdap_dist,pkgfdap_prov,pkgfertCAN,pkgfcan_vil,pkgfcan_div,pkgfcan_dist,pkgfcan_prov,pkgfertMAN,pkgfman_vil,pkgfman_div,pkgfman_dist,pkgfman_prov,pkgfertTOT,pkgftot_vil,pkgftot_div,pkgftot_dist,pkgftot_prov,pkgfertDCM,pkgfdcm_vil,pkgfdcm_div,pkgfdcm_dist,pkgfdcm_prov,drainage,dumdrainage,ldrainage,rain,rainPC,diffrain,lrain,lrainsq,lrainPC,lrainsqPC,tmax,tmaxPC,difftmax,ltmax,ltmaxsq,ltmaxPC,ltmaxsqPC,tmin,tminPC,difftmin,ltmin,ltminsq,ltminPC,ltminsqPC,lrltx,lrltn,lrltxPC,lrltnPC,ltxltn,ltxltnPC,prov,dist,div,location,subloc,vil,aez,aezsmall,zone,age,educ,gend,ageavg,educavg,dmtroad,dtmroad,dextn,latitude,longitude,main04,short04,mainstress04,qwetpre,qwetit,qwetxt,QWETM1,qwetxtdiv,qwetitdiv,qwetprediv,QWETM1div,qwetPC10a2axtE1,qwetPC10a2aitE1,qwetPC10a2apreE1,famchil,famfem,fammale,pctsoldtot_F,pctsoldmaiz_F,depth,dumdepth,ldepth,dummaiz,lkgmaiz,lyieldmaiz,lpkgmaiz,dumkgfertDAP,lkgfertDAP,lpkgfertDAP,dumkgfertCAN,lkgfertCAN,lpkgfertCAN,dumkgfertMAN,lkgfertMAN,lpkgfertMAN,dumkgfertTOT,lkgfertTOT,lpkgfertTOT,dumkgfertDCM,lkgfertDCM,lpkgfertDCM,dumlabhwg,dumlabhcon,dumfem,lfamfem,dumchil,lfamchil,dummale,lfammale,dumdmtroad,ldmtroad,dumdtmroad,ldtmroad,dumdextn,ldextn,dumeduc,leduc,dumeducavg,leducavg,dumage,lage,dumageavg,lageavg
1349,1,1.5,0.405465096,4.91,5.5,216000,0,0,0,45240,5000,9000,54240,14000,14630.75,5400,14630.75,54240,9.590880394,10.90117359,1800,2527.5,5450,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,4327.5,5450,8.372745514,8.603370667,1017.333313,270,0,0,0,0,0,0,0,0,0,0,1526,0,405,0,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,0,0,0,0,0,0,0,0,105,105,0,1320,1030,290.5,0,0,0,4.691150665,0,0,9.587647438,9.18911171,8.648461342,8.648461342,9.843882561,14.69517422,14.69517422,18.86694908,18.86694908,18.58786201,26.65999985,26.65999985,26.66949081,26.66949081,28.39728546,24.46153831,24.46153831,24.3777771,24.3777771,23.7670517,2.167794704,2.167794704,2.168354988,2.168354988,2.174158335,4.729981422,4.729981422,3.477457762,3.477457762,11.59571075,4.520449638,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,50,,0,27.83333397,9.5,litre,litre,litre,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,105,1320.5,0,0,,,1,1.609437943,1,6.003887177,5.59842205,2.687519073,0,0,3.283164263,0,0,3.19710207,0,0,0.77371037,0,0,1.553921223,0,0,1.508611441,0,0,1,7.185765743,1,4.653960228,0,0,1,1.098612309,1,1.098612309,1,1.098612309,1,1.945910096,1,2.251291752,1,3.912023067,1,3.326234341
1350,1,1.5,0.405465096,3.48,4,21600,1,1,0,560,0,0,560,0,9850,0,9850,560,9.195226669,6.327936649,0,4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,175,4426,4426,4426,4426,4426,4426,4426,4426,4426,4426,4426,4426,4426,4426,0,8.395251274,,442,0,0,0,0,0,0,0,0,0,0,0,663,450,0,0,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,0,0,0,0,0,0,0,0,0,0,0,195,215,75,131,209,42,4.691150665,0,0,14.85671234,9.18911171,8.648461342,8.648461342,9.843882561,0,14.69517422,18.86694908,18.86694908,18.58786201,26.65999985,26.65999985,26.66949081,26.66949081,28.39728546,24.46153831,24.46153831,24.3777771,24.3777771,23.7670517,2.167794704,2.167794704,2.168354988,2.168354988,2.174158335,4.729981422,4.729981422,3.477457762,3.477457762,11.59571075,4.520449638,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,41,,0,29,8.666666985,,cart,,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,0,290,251,0.678733051,0,,1,1.609437943,0,0,0,0,0,0,3.283164263,0,0,3.19710207,0,0,0.77371037,0,0,1.553921223,0,0,1.508611441,0,0,1,5.669880867,0,0,1,5.525453091,1,-0.693147182,1,2.708050251,1,0.405465096,1,2.484906673,1,2.159484386,1,3.713572025,1,3.367295742
1351,1,0.665000021,-0.407968193,2.726666667,3.333333333,54000,1,1,0,4500,0,0,4500,0,8750,3600,8750,4500,9.076808929,8.411832809,0,3747.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,150,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,3747.050049,0,8.22872448,,1181.954834,406.0150146,0,0,0,0,0,0,0,0,0,0,786,0,270,0,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,0,0,0,0,0,0,0,0,136,136,0,1737,1215,522,230,225,5,4.691150665,0,0,11.13231564,9.18911171,8.648461342,8.648461342,9.843882561,14.69517422,14.69517422,18.86694908,18.86694908,18.58786201,26.65999985,26.65999985,26.66949081,26.66949081,28.39728546,24.46153831,24.46153831,24.3777771,24.3777771,23.7670517,2.167794704,2.167794704,2.168354988,2.168354988,2.174158335,4.729981422,4.729981422,3.477457762,3.477457762,11.59571075,4.520449638,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,32,,0,38.8571434,6.857142925,,,litre,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,136,1737,230,0,,,1,1.609437943,1,5.59842205,6.006390095,2.687519073,0,0,3.283164263,0,0,3.19710207,0,0,0.77371037,0,0,1.553921223,0,0,1.508611441,0,0,1,7.459914684,1,4.912654877,1,5.438079357,1,-1.203972816,1,3.091042519,1,1.098612309,1,2.079441547,1,1.925290823,1,3.465735912,1,3.659891844
1352,1,0.915000021,-0.088831194,2.858333333,3.833333333,60000,0,0,0,29880,16000,0,29880,16000,24891.66602,4200,24891.66602,29880,10.1222887,10.30494499,3800,3274,30480,12000,42480,4141.182617,100,4241.182617,4140,100,4240,2936.528809,100,3036.528809,1203.230713,0,1203.230713,2500,0,0,1057.050049,1057.050049,1057.050049,140,0,8131.049805,12272.23242,12271.0498,11067.5791,9334.28125,8231.049805,8231.049805,8231.049805,8131.049805,12372.23242,12371.0498,11167.5791,9334.28125,12272.23242,42480,9.415094376,10.65678883,8958.743164,344.2622986,0,0,531.147522,531.147522,531.147522,0,0,486,486,486,8197.25,560,315,180,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,38,0.917612255,38,27,11,0.917612255,0.917612255,0,0,0,0,95,63,32,0,0,0,4.691150665,3.637586117,-0.085980356,3.036587477,9.18911171,8.648461342,8.648461342,9.843882561,7.5,14.69517422,18.86694908,18.86694908,18.58786201,26.65999985,26.65999985,26.66949081,26.66949081,28.39728546,24.46153831,24.46153831,24.3777771,24.3777771,23.7670517,2.175000191,2.167794704,2.168354988,2.168354988,2.174158335,2.175000191,4.729981422,3.477457762,3.477457762,11.59571075,2.175000191,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,15,,1,69,2.333333254,,cart,litre,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,0,95,0,0.068315595,0.321428567,,1,1.609437943,1,5.752572536,5.841403961,2.014903069,0,0,3.283164263,0,0,3.19710207,1,6.186208725,0.777028739,1,6.186208725,0.777028739,1,6.186208725,0.777028739,1,1,1,4.553876877,0,0,0,0,1,1.252762914,1,2.708050251,1,1.098612309,1,1.945910096,1,0.847297847,1,2.708050251,1,4.234106541
1354,1,3.5,1.252762914,3.965,5.25,132000,1,0,0,36000,9000,0,36000,9000,28312.5,4800,28312.5,36000,10.25105858,10.49127388,1900,10165.5,6980,0,6980,3923.22583,1600,5523.225586,2287.894531,1600,3887.894531,2827.768555,1600,4427.768555,1093.846191,0,1093.846191,1900,459,550,1413.75,2854.75,2422.75,222.6000061,45,14920.25,18843.47656,17208.14453,17748.01953,16014.0957,16520.25,16520.25,16520.25,14920.25,20443.47656,18808.14453,19348.01953,16014.0957,18843.47656,6980,9.843921661,8.850804329,929.008606,102.8571396,4.857142925,6.285714149,185.7142792,201.4285736,196.8571472,17,22,650,705,689,3251.530029,1647.599976,360,0,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,36,14.68179607,21,26,10,14.68179607,14.68179607,0,0,0,0,838.25,388.25,480,60.5,60.5,0,4.691150665,3.583518982,2.686608315,8.707439423,9.18911171,8.648461342,8.648461342,9.843882561,2.913328409,14.69517422,18.86694908,18.86694908,18.58786201,27,26.65999985,26.66949081,26.66949081,28.39728546,25,24.46153831,24.3777771,24.3777771,23.7670517,2.174999952,2.167794704,2.168354988,2.168354988,2.174158335,4.049290657,4.729981422,3.477457762,3.477457762,11.59571075,3.516328096,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,26,,1,36.8571434,7.714285851,,,litre,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,0,868.25,60.5,0.506715298,0,,1,1.609437943,1,5.886104107,4.633340836,1.069296241,1,2.833213329,3.295836926,1,3.091042519,3.218875885,1,6.47697258,0.77702862,1,6.558197975,1.398541689,1,6.535241127,1.257417321,1,1,1,6.766479492,0,0,1,4.10264349,0,0,1,3.091042519,1,1.098612309,1,1.945910096,1,2.043073893,1,3.258096457,1,3.607049465
1355,1,2.079999924,0.732367873,4.78,6,0,1,1,0,63000,-20000,9000,72000,-11000,18120.27148,3600,18120.27148,72000,9.804786682,11.18442154,0,12389,7440,0,7440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055.375,2055.375,2055.375,162,140,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,14444.375,7440,9.57806015,8.914626122,2980.96167,129.8076935,0,0,454.3269348,454.3269348,454.3269348,0,0,945,945,945,6200.399902,190.8000031,270,0,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,0,0,0,0,0,0,0,0,36,16,20,2853,2478,417,1947,1914,69,4.691150665,0,0,2.922435999,9.18911171,8.648461342,8.648461342,9.843882561,18.86792374,14.69517422,18.86694908,18.86694908,18.58786201,26.65999985,26.65999985,26.66949081,26.66949081,28.39728546,24.46153831,24.46153831,24.3777771,24.3777771,23.7670517,2.174999952,2.167794704,2.168354988,2.168354988,2.174158335,2.174999952,4.729981422,3.477457762,3.477457762,11.59571075,2.174999952,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,40,,1,32.79999924,7.800000191,90 kg bag,,litre,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,36,2895,1983,0.030772209,0,,1,1.609437943,1,5.59842205,4.866054058,2.937463284,0,0,3.283164263,0,0,3.19710207,1,6.851184845,0.77702862,1,6.851184845,0.77702862,1,6.851184845,0.77702862,0,0,1,7.970740318,1,3.583518982,1,7.592366219,1,0,1,3.135494232,1,1.098612309,1,1.945910096,1,2.05412364,1,3.68887949,1,3.490428448
1357,1,1.75,0.559615791,3.743333333,3.833333333,54900,1,1,1,66000,0,0,66000,0,106291.6563,2400,106291.6563,66000,11.57394218,11.0974102,1000,5179,3000,0,3000,3269.354736,0,3269.354736,2941.578857,0,2941.578857,2501.487793,0,2501.487793,765.6922607,0,765.6922607,0,2160,1000,2544.75,7844.75,5704.75,330.3500061,150,14023.75,17293.10547,16965.32813,16525.23828,14789.44238,14023.75,14023.75,14023.75,14023.75,17293.10547,16965.32813,16525.23828,14789.44238,17293.10547,3000,9.758063316,8.006367683,6975.428711,102.8571396,45.7142868,22.8571434,668.5714111,772.5714111,737.1428833,80,40,1170,1352,1290,12207,7647,180,0,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,30,0,27,23,7,0,0,0,152,112,103,87,62,39,63,56,7,4.691150665,3.401197433,0,8.707434654,9.18911171,8.648461342,8.648461342,9.843882561,0.313848555,14.69517422,18.86694908,18.86694908,18.58786201,27,26.65999985,26.66949081,26.66949081,28.39728546,25,24.46153831,24.3777771,24.3777771,23.7670517,2.174999952,2.167794704,2.168354988,2.168354988,2.174158335,5.802330017,4.729981422,3.477457762,3.477457762,11.59571075,4.422286987,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,25,,1,30.60000038,7.199999809,,50 kg bag,kg,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,215,101,63,0.626443863,0,,1,1.609437943,1,5.192956924,4.633340836,-1.158844709,1,4.382026672,3.295836926,1,3.68887949,3.218875885,1,7.064759254,0.77702862,1,7.209340096,1.758259535,1,7.162397385,1.486657023,1,0,1,4.615120411,1,5.370637894,1,4.143134594,1,-2.302585125,1,2.397895336,1,0.693147182,1,2.079441547,1,1.974081039,1,3.218875885,1,3.421000004
1358,1,2,0.693147182,1.753333333,1.916666667,9300,0,0,0,14040,0,12000,26040,12000,7950,1200,7950,26040,8.980927467,10.16738892,1500,6439.5,870,12000,12870,762.8494873,2200,2962.849609,762.6315918,2200,2962.631592,652.5620117,2050,2702.562012,109.384613,150,259.384613,800,0,0,2153.25,2153.25,2153.25,40,0,10092.75,10855.59961,10855.38184,10745.3125,10202.13477,12292.75,12292.75,12142.75,10242.75,13055.59961,13055.38184,12795.3125,10352.13477,10855.59961,12870,9.2924366,9.462654114,485.625,45,0,0,495,495,495,0,0,990,990,990,971.25,0,90,0,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,7,20.18746948,7,6,1,20.18746948,18.81105042,1.376418352,20,0,20,138,66,79,0,0,0,4.691150665,1.945910096,3.005062103,8.185328484,9.18911171,8.648461342,8.648461342,9.843882561,14.69517422,14.69517422,18.86694908,18.86694908,18.58786201,26.65999985,26.65999985,26.66949081,26.66949081,28.39728546,24.46153831,24.46153831,24.3777771,24.3777771,23.7670517,2.174999952,2.167794704,2.168354988,2.168354988,2.174158335,2.174999952,4.729981422,3.477457762,3.477457762,11.59571075,2.174999952,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,62,,1,40,5,kg,,kg,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,20,145,0,0,,,1,1.609437943,1,4.499809742,3.80666256,2.687519073,0,0,3.283164263,0,0,3.19710207,1,6.897705078,0.77702862,1,6.897705078,0.77702862,1,6.897705078,0.77702862,1,1,1,4.976733685,1,2.995732307,0,0,1,0.693147182,1,3.091042519,1,0.693147182,1,0,1,1.609437943,1,4.127134323,1,3.68887949
1359,1,1.899999976,0.641853869,4.078333333,4.666666667,34000,1,0,0,78120,33000,12000,90120,45000,99020,1320,99020,90120,11.50307751,11.4088974,4600,11315,26390,0,26390,7846.45166,7500,15346.45117,6427.894531,7500,13927.89453,5002.975098,7500,12502.97461,2844,0,2844,4600,5200,0,27840,35240,33040,5.400000095,0,51155,59001.45313,57582.89453,56157.97656,53999,58655,58655,58655,51155,66501.45313,65082.89453,63657.97656,53999,59001.45313,26390,10.98531723,10.18074036,6925.789551,52.10526276,105.2631607,0,6736.842285,6894.736816,6842.105469,200,0,12800,13100,13000,13159,9027,99,0,,130.1724091,108.9784927,132.3529358,130.2631531,130,108.9473648,108.7603302,109.384613,72,68.82091522,59,46,26,68.82091522,68.82091522,0,0,0,0,168,160,56,0,0,0,4.691150665,4.276666164,4.231507778,7.524888039,9.18911171,8.648461342,8.648461342,9.843882561,0.146227986,14.69517422,18.86694908,18.86694908,18.58786201,26,26.65999985,26.66949081,26.66949081,28.39728546,24.46153831,24.46153831,24.3777771,24.3777771,23.7670517,2.174999952,2.167794704,2.168354988,2.168354988,2.174158335,2.690076351,4.729981422,3.477457762,3.477457762,11.59571075,2.541538477,4.520449638,3.359849453,3.359849453,11.35972404,crate,1,1.386294365,359.8999939,260.3999939,-99.5,5.885826111,34.64294815,5.562218666,30.9382782,24.10000038,27.82666588,3.726665497,3.182211876,10.12647247,3.32599473,11.06224155,10.65999985,12.50666714,1.84666729,2.36649847,5.600314617,2.526261806,6.381999016,18.72994614,13.92879868,18.49991035,14.05162144,7.530699253,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Ithanya,L - Lowland,L5,Marginal Rain Shadow,26,,0,25.8571434,6.571428776,,,litre,-0.100000001,36.79999924,359.8999939,241.1999969,0.307692319,251,10.66,24.1,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,0,216,0,0.685994387,0,,1,1.609437943,1,4.595119953,3.953265905,-1.922588348,1,5.298317432,3.258096457,0,0,3.19710207,1,9.45720005,0.77702862,1,9.480367661,0.989569604,1,9.472704887,0.932769597,1,1,1,5.375278473,0,0,0,0,1,-2.302585125,1,3.091042519,1,1.098612309,1,2.079441547,1,1.882731318,1,3.258096457,1,3.252586842
1361,1,1.75,0.559615791,3.34,4,14180,0,0,0,138656,15000,0,138656,15000,8750,1200,8750,138656,9.076808929,11.83975124,1600,3315,18560,39000,57560,0,1700,1700,0,1700,1700,0,1700,1700,0,0,0,800,0,0,0,0,0,200,0,4915,4915,4915,4915,4915,6615,6615,6615,4915,6615,6615,6615,4915,4915,57560,8.50004673,10.96058273,2975,51.42856979,0,0,0,0,0,0,0,0,0,0,5206.25,0,90,0,,128.3783722,108.9784927,128.7878723,122,141.6666718,108.9473648,108.7603302,109.384613,0,15.59940815,0,0,0,15.59940815,15.59940815,0,0,0,0,390,58,332,1,1,0,4.691150665,0,2.747232914,1.680672288,7.959805012,8.648461342,8.648461342,9.843882561,10.66300774,10.66300774,18.86694908,18.86694908,18.58786201,26.45000076,26.45000076,26.66949081,26.66949081,28.39728546,24.125,24.125,24.3777771,24.3777771,23.7670517,2.161742449,2.161742449,2.168354988,2.168354988,2.174158335,3.01423645,3.01423645,3.477457762,3.477457762,11.59571075,2.778117657,2.778117657,3.359849453,3.359849453,11.35972404,bunches,1,1.791759491,342.2999878,260.3999939,-81.8999939,5.835687637,34.05524826,5.562218666,30.9382782,24.12999916,27.82666588,3.696666718,3.183455944,10.13439083,3.32599473,11.06224155,10.76000023,12.50666714,1.746666908,2.375835657,5.644594669,2.526261806,6.381999016,18.57765388,13.86463356,18.49991035,14.05162144,7.563367844,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Lamuria,Kabendera,L - Lowland,L5,Marginal Rain Shadow,36,,0,33,8,kg,cart,kg,-0.100000001,36.90000153,342.2999878,294.6000061,0.461538464,268,10.76,24.13,litre,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,0,390,1,0,,,1,0.693147182,1,4.499809742,3.940193892,2.366780519,0,0,3.275256157,0,0,3.183248758,0,0,0.770914614,0,0,1.103346586,0,0,1.021773577,0,1,1,5.966146946,0,0,1,0,1,0.693147182,1,2.708050251,1,0.693147182,1,2.079441547,1,2.079441547,1,3.583518982,1,3.496507645
